date,channel_name,campaign_type,industry,country,impressions,clicks,CTR,CPC,spend,conversions,CPA,conversion_value,ROAS
2024-12-10,Meta Ads,Display,Fintech,Germany,57996,1705,2.939857921235947,2.04,3478.2,127,27.38740157480315,26935.06,7.743965269392215
2024-09-02,Google Ads,Shopping,Healthcare,Canada,154631,4793,3.0996372008200166,3.14,15050.02,155,97.09690322580646,15403.3,1.0234737229585076
2024-02-28,Meta Ads,Video,SaaS,Germany,56209,1405,2.4995997082317776,2.3899999999999997,3357.95,94,35.72287234042553,20195.05,6.014100865111154
2024-07-06,TikTok Ads,Video,SaaS,Canada,187411,15667,8.359701404933542,0.43000000000000005,6736.81,996,6.76386546184739,51799.95,7.689091721452734
2024-09-10,Google Ads,Video,Fintech,India,46583,2319,4.978210935319752,2.76,6400.44,50,128.00879999999998,11413.39,1.7832195911531084
2024-03-09,Meta Ads,Display,E-commerce,Canada,17438,371,2.1275375616469776,1.6300000000000001,604.73,19,31.827894736842108,902.7,1.4927322937509302
2024-03-11,Google Ads,Video,SaaS,UAE,122784,6237,5.079652071931196,2.69,16777.53,134,125.20544776119402,15407.61,0.9183479332178218
2024-09-08,Meta Ads,Shopping,EdTech,Germany,151730,2063,1.359652013444935,0.74,1526.62,32,47.706875,6146.93,4.026496443122716
2024-08-20,Google Ads,Search,Fintech,India,83498,3531,4.228843804642027,1.03,3636.93,234,15.542435897435897,36561.1,10.052736786245543
2024-10-21,TikTok Ads,Shopping,Fintech,UK,194060,11721,6.039884571781924,1.7300000000000002,20277.33,504,40.23279761904762,76238.77,3.759803189078641
2024-03-17,Google Ads,Shopping,E-commerce,Germany,30118,951,3.1575801846072116,3.2800000000000002,3119.28,30,103.97600000000001,2408.76,0.7722166653843194
2024-03-05,Meta Ads,Search,Healthcare,USA,88904,1724,1.939170341042023,1.0,1724.0,59,29.220338983050848,8894.16,5.159025522041763
2024-12-18,Google Ads,Display,Healthcare,Australia,119911,4592,3.829506884272502,2.83,12995.36,163,79.72613496932516,24856.01,1.9126834500929562
2024-05-22,Meta Ads,Search,EdTech,UK,184702,5134,2.7796125651048715,2.0100000000000002,10319.34,70,147.41914285714287,16883.49,1.6361017274360572
2024-04-11,Meta Ads,Video,Fintech,USA,5209,198,3.801113457477443,0.7,138.6,3,46.199999999999996,490.6,3.53968253968254
2024-06-19,Meta Ads,Display,E-commerce,India,88717,816,0.9197786219101186,1.87,1525.92,46,33.17217391304348,4879.02,3.197428436615288
2024-08-06,Google Ads,Shopping,E-commerce,India,146788,6003,4.089571354606644,2.42,14527.26,476,30.519453781512606,104420.05,7.187869563840669
2024-01-30,Google Ads,Video,SaaS,Australia,89052,2591,2.9095360014373624,3.6599999999999997,9483.06,190,49.91084210526316,12653.72,1.3343498828437235
2024-10-29,Google Ads,Shopping,E-commerce,Germany,46971,2437,5.188307679206319,2.04,4971.48,141,35.25872340425531,14817.7,2.9805410058976407
2024-09-26,Meta Ads,Shopping,E-commerce,UK,185419,7750,4.179722682141528,1.38,10695.0,400,26.7375,13470.33,1.2594978962131838
2024-06-27,Google Ads,Display,EdTech,UAE,36391,1684,4.627517792860872,3.5900000000000003,6045.56,18,335.8644444444445,4868.51,0.8053033962114345
2024-04-03,Google Ads,Display,EdTech,India,169575,3730,2.1996166887807753,2.71,10108.3,284,35.59260563380281,8952.89,0.885696902545433
2024-07-24,Google Ads,Video,E-commerce,UK,146656,5719,3.899601789221034,1.75,10008.25,357,28.034313725490197,62250.35,6.219903579546874
2024-05-25,Google Ads,Display,Fintech,Germany,116972,6269,5.359402250111138,2.83,17741.27,83,213.75024096385542,8852.61,0.4989840073455846
2024-11-17,Meta Ads,Search,SaaS,Canada,45664,516,1.1299929922915206,1.6700000000000002,861.72,34,25.34470588235294,7132.56,8.277120178248156
2024-12-15,Meta Ads,Shopping,SaaS,UK,125759,2804,2.229661495399932,1.75,4907.0,164,29.920731707317074,46752.65,9.52774607703281
2024-03-24,Google Ads,Shopping,EdTech,UAE,26529,1106,4.16902257906442,1.78,1968.68,78,25.23948717948718,2995.39,1.5215220350691834
2024-12-13,TikTok Ads,Shopping,EdTech,India,114863,5766,5.019893264149465,1.63,9398.58,89,105.60202247191012,22499.92,2.393970152937997
2024-10-24,Meta Ads,Display,Healthcare,USA,171353,5534,3.229590377758195,1.8599999999999999,10293.24,221,46.57574660633484,52725.19,5.12231231371269
2024-12-22,Meta Ads,Shopping,EdTech,UK,49522,1554,3.137999273050361,1.7100000000000002,2657.34,23,115.53652173913044,1909.73,0.7186622712938502
2024-05-03,Google Ads,Search,Healthcare,India,136135,7936,5.829507474198406,1.3599999999999999,10792.96,406,26.583645320197043,40442.85,3.7471509206000952
2024-05-11,Meta Ads,Video,Healthcare,UK,172108,6109,3.549515420549888,2.2800000000000002,13928.52,435,32.019586206896555,13163.33,0.9450630792072667
2024-10-24,TikTok Ads,Video,EdTech,India,193151,12168,6.29973440468856,1.1300000000000001,13749.84,612,22.467058823529413,109401.0,7.956528948700494
2024-06-21,TikTok Ads,Display,EdTech,Canada,102519,4285,4.179713028804417,1.2,5142.0,137,37.53284671532847,26733.75,5.199095682613769
2024-09-06,Google Ads,Shopping,Healthcare,Germany,36092,1050,2.909231962761831,3.68,3864.0,34,113.6470588235294,1685.69,0.4362551759834369
2024-09-01,TikTok Ads,Video,EdTech,Australia,6628,261,3.937839468919734,1.28,334.08,11,30.37090909090909,2224.48,6.65852490421456
2024-03-23,Meta Ads,Video,SaaS,UK,28593,694,2.4271674885461474,1.58,1096.52,7,156.6457142857143,2098.0,1.9133257943311568
2024-06-03,Meta Ads,Search,EdTech,Germany,186845,4204,2.2499933099628033,1.81,7609.24,275,27.669963636363637,24004.25,3.154618595286783
2024-08-14,Meta Ads,Search,Fintech,USA,25930,609,2.348630929425376,0.5499999999999999,334.95,7,47.85,509.29,1.5204955963576654
2024-10-26,Google Ads,Display,Fintech,UAE,114914,3803,3.309431400873697,2.69,10230.07,224,45.669955357142854,67007.76,6.550078347459988
2024-09-27,Google Ads,Display,EdTech,Australia,34652,866,2.4991342491053907,1.5699999999999998,1359.62,43,31.619069767441857,2728.57,2.0068622115002723
2024-02-21,Google Ads,Display,EdTech,India,136585,5668,4.149796829812937,2.89,16380.52,120,136.50433333333334,20065.19,1.2249421874275053
2024-11-23,Google Ads,Display,Healthcare,Canada,192822,6228,3.2299218968789867,3.35,20863.8,87,239.81379310344826,18207.05,0.8726622187712689
2024-12-30,Google Ads,Search,Healthcare,UK,63738,1306,2.0490131475728766,0.9299999999999999,1214.58,87,13.960689655172413,16951.52,13.956692848556704
2024-02-28,Google Ads,Search,Fintech,India,28267,1769,6.2581809176778584,2.59,4581.71,33,138.83969696969697,1968.12,0.4295601423922509
2024-04-04,Meta Ads,Display,Fintech,Australia,42606,1495,3.50889546073323,0.77,1151.15,96,11.991145833333334,14890.27,12.935125743821395
2024-01-22,TikTok Ads,Display,Healthcare,Canada,120409,8356,6.939680588660316,0.9600000000000001,8021.76,663,12.099185520361992,50787.7,6.331241523057284
2024-05-04,TikTok Ads,Display,EdTech,Germany,120210,6455,5.369769569919308,1.78,11489.9,289,39.75743944636678,23286.47,2.0266903976535917
2024-08-07,Meta Ads,Search,Healthcare,UAE,96360,3247,3.369655458696555,0.43,1396.21,211,6.617109004739337,50567.51,36.21769647832346
2024-04-22,TikTok Ads,Shopping,EdTech,Canada,186006,9002,4.8396288291775535,1.52,13683.04,266,51.440000000000005,31194.26,2.2797755469544776
2024-10-14,Google Ads,Shopping,E-commerce,Germany,34036,2086,6.128804794923023,3.4499999999999997,7196.7,110,65.42454545454545,21503.08,2.9879083468812095
2024-02-10,TikTok Ads,Shopping,SaaS,USA,116709,6640,5.68936414501024,1.97,13080.8,304,43.02894736842105,83458.18,6.380204574643752
2024-06-05,Meta Ads,Shopping,EdTech,UK,98276,2368,2.409540477837926,1.4100000000000001,3338.88,115,29.033739130434782,21637.86,6.480574324324325
2024-09-19,Google Ads,Shopping,EdTech,UK,162353,3977,2.449600561738927,1.45,5766.65,57,101.16929824561403,15175.48,2.631593732929864
2024-12-05,Meta Ads,Search,SaaS,UK,129790,5697,4.389398258725634,0.52,2962.44,223,13.284484304932736,58627.34,19.79022022386951
2024-12-18,Google Ads,Video,Healthcare,India,184982,4772,2.5797104583148633,3.08,14697.76,141,104.23943262411348,26098.46,1.7756760213801286
2024-08-16,Google Ads,Search,Fintech,UK,166673,4733,2.8396920917005155,0.84,3975.72,336,11.8325,98987.51,24.898008411055105
2024-06-05,Google Ads,Video,EdTech,UAE,109148,3951,3.61985560889801,1.79,7072.29,249,28.40277108433735,56329.34,7.9647949956803235
2024-12-26,Google Ads,Video,EdTech,USA,173700,7208,4.149683362118595,2.29,16506.32,178,92.73213483146067,32171.36,1.9490328552942147
2024-04-27,Meta Ads,Video,EdTech,UAE,173001,3477,2.009814972167791,0.9500000000000001,3303.15,51,64.76764705882353,11186.61,3.3866491076699514
2024-01-29,Meta Ads,Search,Fintech,UK,56534,1079,1.9085859836558532,0.6,647.4,27,23.977777777777778,4508.39,6.963839975285759
2024-12-15,Google Ads,Search,Healthcare,Australia,58520,3604,6.158578263841422,1.48,5333.92,265,20.128,78186.23,14.658305711371748
2024-09-10,Google Ads,Video,Healthcare,Canada,111071,2865,2.57943117465405,2.83,8107.95,39,207.89615384615385,8971.28,1.1064794430158056
2024-04-08,Google Ads,Shopping,SaaS,India,153750,4920,3.2,2.98,14661.6,117,125.31282051282052,30000.6,2.0462023244393515
2024-05-02,Meta Ads,Display,SaaS,USA,108717,1435,1.3199407636340224,1.75,2511.25,108,23.252314814814813,22074.54,8.790259830761574
2024-06-13,Google Ads,Shopping,E-commerce,India,141455,2673,1.88964688416811,2.82,7537.86,122,61.78573770491803,19810.32,2.6281093042322357
2024-12-04,Meta Ads,Search,Healthcare,USA,158742,5778,3.6398684658124507,2.17,12538.26,388,32.3151030927835,68610.11,5.472059918999925
2024-04-26,Meta Ads,Search,E-commerce,Germany,26845,528,1.9668467126094245,2.08,1098.24,11,99.84,1590.52,1.4482444638694638
2024-10-05,Google Ads,Video,Fintech,USA,92332,5336,5.779144825196032,0.9400000000000001,5015.84,213,23.548544600938968,39347.29,7.844606287281891
2024-09-05,Google Ads,Search,E-commerce,India,90953,4365,4.799181995096369,3.04,13269.6,73,181.77534246575343,19836.75,1.4949018809911376
2024-09-26,Meta Ads,Shopping,SaaS,Canada,15047,368,2.4456702332690905,1.06,390.08,27,14.447407407407407,6244.19,16.007460008203445
2024-04-12,Google Ads,Search,Healthcare,UAE,57632,1256,2.179344808439756,1.75,2198.0,20,109.9,1647.61,0.7495950864422202
2024-10-28,TikTok Ads,Shopping,EdTech,UAE,193568,12659,6.5398206315093415,1.24,15697.16,366,42.88841530054645,17585.84,1.120319854037291
2024-05-21,Google Ads,Video,SaaS,Germany,30343,743,2.4486702040009227,3.0500000000000003,2266.15,39,58.10641025641026,7450.31,3.2876508615934514
2024-08-23,Meta Ads,Display,SaaS,Germany,6903,225,3.259452411994785,1.92,432.0,7,61.714285714285715,513.46,1.188564814814815
2024-02-18,TikTok Ads,Display,SaaS,USA,194291,9248,4.759870503523065,1.08,9987.84,669,14.929506726457399,34771.85,3.4814184047802126
2024-08-09,Meta Ads,Shopping,Healthcare,India,25704,616,2.3965141612200433,1.0,616.0,18,34.22222222222222,2381.36,3.865844155844156
2024-05-31,Google Ads,Display,Healthcare,Germany,18696,327,1.7490372272143773,2.61,853.47,8,106.68375,1284.99,1.5056065239551477
2024-02-16,Meta Ads,Video,EdTech,UK,165408,1670,1.0096246856258464,1.3,2171.0,80,27.1375,9561.0,4.403961308152925
2024-04-14,Google Ads,Search,E-commerce,Australia,191372,11711,6.1194950149447145,2.48,29043.28,335,86.69635820895522,75028.42,2.5833314969934524
2024-09-06,Meta Ads,Display,EdTech,USA,71247,1888,2.649936137661937,0.47000000000000003,887.36,57,15.567719298245613,9045.86,10.194126397403535
2024-04-11,TikTok Ads,Search,Fintech,UAE,132294,7527,5.689600435393896,0.9,6774.3,262,25.85610687022901,50030.33,7.385313611738482
2024-12-29,TikTok Ads,Display,E-commerce,Germany,66086,3317,5.019217383409496,0.32999999999999996,1094.61,206,5.313640776699029,51119.73,46.701318277742764
2024-12-23,Google Ads,Search,Healthcare,UK,186232,9292,4.989475492933545,2.4,22300.8,265,84.15396226415093,67766.02,3.0387259649878033
2024-11-01,TikTok Ads,Shopping,Healthcare,India,145225,5562,3.8299190910655883,0.84,4672.08,378,12.36,102053.93,21.8433609869694
2024-05-27,Google Ads,Search,SaaS,Germany,15470,529,3.4195216548157727,1.2,634.8,5,126.96,1223.76,1.927788279773157
2024-04-05,Google Ads,Display,Healthcare,Australia,91814,2607,2.839436251552051,2.48,6465.36,129,50.11906976744186,25405.84,3.9295321528886253
2024-03-24,Google Ads,Display,EdTech,Australia,96087,3238,3.3698627285689007,3.04,9843.52,45,218.7448888888889,7783.0,0.7906724423783361
2024-03-12,Google Ads,Shopping,Fintech,Germany,92943,5037,5.419450631031922,2.2600000000000002,11383.62,232,49.0673275862069,64994.16,5.709445677209886
2024-04-10,Meta Ads,Display,SaaS,India,36411,873,2.3976270907143444,2.0300000000000002,1772.19,47,37.70617021276596,13565.96,7.654912847945197
2024-08-17,Meta Ads,Video,EdTech,USA,145170,4688,3.2293173520699865,1.75,8204.0,106,77.39622641509433,30413.14,3.7071111652852267
2024-03-25,Google Ads,Video,E-commerce,Germany,146428,2796,1.9094708662277706,2.2399999999999998,6263.04,164,38.189268292682925,33829.22,5.401405707132639
2024-08-28,Google Ads,Search,Fintech,Germany,151772,6237,4.109453654165459,1.02,6361.74,302,21.065364238410595,77929.21,12.249669115682188
2024-01-19,TikTok Ads,Search,E-commerce,USA,179561,8600,4.789458735471511,1.44,12384.0,212,58.41509433962264,34386.07,2.776652939276486
2024-09-11,Google Ads,Search,EdTech,UAE,100381,5691,5.669399587571354,0.83,4723.53,321,14.715046728971961,58283.85,12.33904516325714
2024-12-23,TikTok Ads,Display,E-commerce,India,180552,6030,3.3397580752359426,1.7,10251.0,383,26.765013054830288,23539.41,2.29630377524144
2024-07-03,TikTok Ads,Display,EdTech,USA,163328,4981,3.0496914184952977,1.21,6027.01,142,42.4437323943662,21158.33,3.5105848505311923
2024-06-03,TikTok Ads,Display,EdTech,USA,93635,4363,4.65958242110322,1.36,5933.68,117,50.715213675213676,29999.39,5.055781572312629
2024-12-29,Google Ads,Display,SaaS,UAE,133526,4633,3.4697362311459945,3.07,14223.31,340,41.83326470588235,62193.85,4.372670637144237
2024-02-06,TikTok Ads,Video,E-commerce,Canada,48475,3160,6.518824136152657,0.76,2401.6,124,19.36774193548387,19990.89,8.3239881745503
2024-11-13,TikTok Ads,Video,Fintech,India,195722,12624,6.449964745915125,2.0100000000000002,25374.24,755,33.608264900662256,129016.77,5.08455701530371
2024-05-04,Google Ads,Search,Healthcare,UK,106277,6961,6.549864975488581,2.9600000000000004,20604.56,180,114.46977777777778,42397.44,2.057672670515653
2024-01-22,Google Ads,Shopping,Fintech,Australia,153953,5095,3.3094515858736107,2.8600000000000003,14571.7,110,132.47,30634.7,2.102342211272535
2024-09-07,Meta Ads,Video,Healthcare,Germany,142135,2387,1.6793893129770994,1.92,4583.04,98,46.76571428571429,25385.35,5.538976312665828
2024-11-25,Google Ads,Shopping,EdTech,Canada,107891,3733,3.4599734917648366,2.31,8623.23,148,58.26506756756756,15202.91,1.7630180338457864
2024-03-20,TikTok Ads,Video,SaaS,USA,191380,8171,4.269516145887763,0.5,4085.5,572,7.1424825174825175,155778.92,38.12970750214173
2024-08-11,Meta Ads,Search,Healthcare,UK,123372,3355,2.719417696073663,2.3,7716.5,224,34.448660714285715,57352.38,7.4324343938314
2024-12-24,Google Ads,Search,E-commerce,UAE,104464,4314,4.129652320416603,2.26,9749.64,82,118.8980487804878,10226.11,1.0488705223987758
2024-06-03,Google Ads,Video,SaaS,UK,113502,2235,1.969128297298726,1.21,2704.35,34,79.53970588235293,6126.9,2.2655721337844583
2024-09-09,Google Ads,Shopping,Healthcare,Australia,95196,3170,3.3299718475566205,1.05,3328.5,170,19.57941176470588,13047.52,3.919939912873667
2024-01-27,Google Ads,Display,Healthcare,UK,86362,2547,2.9492137745767812,1.41,3591.27,164,21.89798780487805,33307.3,9.274518485104156
2024-06-28,Google Ads,Search,E-commerce,USA,78532,4735,6.029389293536393,2.8200000000000003,13352.7,310,43.07322580645162,45765.16,3.4274086888794026
2024-03-19,Google Ads,Shopping,Healthcare,Canada,184081,5135,2.7895328686828083,2.1799999999999997,11194.3,96,116.60729166666665,24545.05,2.192638217664347
2024-01-28,Meta Ads,Display,Healthcare,Canada,93966,2104,2.239107762382138,0.9700000000000001,2040.88,157,12.99923566878981,6975.9,3.4180843557680998
2024-07-23,Google Ads,Video,SaaS,UAE,28667,1338,4.667387588516412,2.9,3880.2,24,161.67499999999998,3421.56,0.8817999072212773
2024-01-21,Google Ads,Display,Healthcare,Australia,154239,7465,4.839891337469771,3.2,23888.0,484,49.35537190082645,25632.04,1.073009042196919
2024-04-05,Meta Ads,Video,Fintech,UAE,103576,1263,1.2193944543137407,0.47000000000000003,593.61,22,26.98227272727273,5190.25,8.74353531780125
2024-09-25,TikTok Ads,Video,EdTech,India,111154,5124,4.6098206092448315,0.8899999999999999,4560.36,368,12.392282608695652,82164.4,18.01708637037427
2024-10-28,Google Ads,Search,E-commerce,USA,104456,6403,6.129853718312017,2.11,13510.33,440,30.705295454545453,111130.68,8.22560810875826
2024-10-12,Meta Ads,Display,SaaS,UAE,173307,3292,1.8995193500551046,1.03,3390.76,74,45.82108108108108,21574.44,6.362715143507649
2024-03-10,Google Ads,Display,Fintech,Australia,197459,5667,2.869962878369687,3.56,20174.52,105,192.13828571428573,17723.39,0.8785036769152376
2024-09-01,TikTok Ads,Video,EdTech,UK,154676,5970,3.8596808813261267,1.09,6507.3,107,60.81588785046729,14099.39,2.1667035483226527
2024-04-24,Meta Ads,Video,Fintech,India,138528,3698,2.6694964194964195,2.2699999999999996,8394.46,264,31.797196969696966,34788.99,4.144279679693512
2024-08-01,Google Ads,Display,SaaS,Canada,188490,6879,3.6495304790705076,2.8400000000000003,19536.36,279,70.02279569892474,18268.77,0.935116367634503
2024-09-21,TikTok Ads,Display,SaaS,USA,155929,6408,4.109562685581258,0.9700000000000001,6215.76,481,12.922577962577963,51123.92,8.224886417751007
2024-05-31,Google Ads,Display,EdTech,Canada,177220,4607,2.59959372531317,2.32,10688.24,114,93.75649122807017,9297.03,0.8698373165273235
2024-10-10,Meta Ads,Video,E-commerce,Canada,188552,6373,3.379969451398023,0.65,4142.45,129,32.112015503875966,8973.49,2.1662277154823837
2024-09-15,Google Ads,Video,E-commerce,Canada,136460,4462,3.269822658654551,0.88,3926.56,322,12.194285714285714,59937.98,15.264755918666722
2024-10-07,TikTok Ads,Display,Healthcare,Canada,124614,4573,3.669732132826167,0.29000000000000004,1326.17,240,5.525708333333333,46988.2,35.43150576472096
2024-04-15,Meta Ads,Video,SaaS,India,28359,612,2.1580450650587117,0.75,459.0,30,15.3,6591.07,14.359629629629628
2024-06-28,Meta Ads,Search,E-commerce,USA,81759,1316,1.609608728091097,0.9,1184.4,46,25.747826086956525,6171.89,5.2109844647078685
2024-04-05,Meta Ads,Video,E-commerce,Germany,131230,2139,1.629962660976911,2.23,4769.97,105,45.428285714285714,24738.73,5.186349180393168
2024-06-01,TikTok Ads,Search,E-commerce,Canada,49659,2413,4.859139330232184,1.45,3498.85,191,18.318586387434554,38157.72,10.90578904497192
2024-02-07,TikTok Ads,Display,Fintech,Germany,103029,6830,6.629201486959982,0.52,3551.6,148,23.997297297297298,14545.74,4.095545669557382
2024-06-01,TikTok Ads,Shopping,Healthcare,Canada,52368,3351,6.398945921173235,0.61,2044.11,117,17.47102564102564,12829.28,6.276218011750836
2024-06-15,TikTok Ads,Video,EdTech,Canada,144585,8357,5.779991008749179,0.52,4345.64,412,10.547669902912622,78373.31,18.03492926243315
2024-03-22,TikTok Ads,Shopping,Fintech,UK,40308,3853,9.558896496973306,1.09,4199.77,291,14.432199312714777,33059.93,7.871842981877578
2024-08-08,TikTok Ads,Search,E-commerce,Germany,43635,2469,5.658301821931936,1.21,2987.49,133,22.462330827067667,19667.27,6.583208646723504
2024-08-08,Meta Ads,Search,EdTech,India,164074,6152,3.749527652156954,0.95,5844.4,360,16.234444444444442,47241.24,8.083163370063652
2024-08-13,Meta Ads,Shopping,Healthcare,Canada,107300,2693,2.509785647716682,0.57,1535.01,153,10.032745098039216,18121.16,11.805239053817239
2024-11-04,Meta Ads,Display,EdTech,India,177443,4400,2.479669527679311,2.17,9548.0,231,41.333333333333336,43094.26,4.513433179723503
2024-04-20,TikTok Ads,Shopping,EdTech,UAE,141268,7402,5.239686270068239,1.24,9178.48,335,27.398447761194028,31326.97,3.4130890953621953
2024-05-26,TikTok Ads,Display,EdTech,Germany,145631,4194,2.879881343944627,0.84,3522.96,59,59.71118644067797,15427.34,4.379084633376479
2024-11-22,TikTok Ads,Search,EdTech,Canada,191041,7393,3.869849927502473,0.53,3918.29,446,8.785403587443946,15789.02,4.029569021180158
2024-11-13,TikTok Ads,Video,Healthcare,UK,72145,3058,4.238685979624368,0.7699999999999999,2354.66,78,30.187948717948718,7543.67,3.203719432954227
2024-03-04,Meta Ads,Video,SaaS,UAE,113447,1826,1.6095621744074324,1.73,3158.98,24,131.62416666666667,4477.79,1.4174796928122368
2024-12-12,TikTok Ads,Search,Healthcare,India,195512,8328,4.259585089406277,1.63,13574.64,198,68.55878787878788,14486.58,1.0671796821131168
2024-06-19,Meta Ads,Search,SaaS,USA,149446,6456,4.3199550339252974,2.19,14138.64,397,35.613702770780854,118768.88,8.400304414003045
2024-09-03,TikTok Ads,Video,SaaS,Germany,154307,9212,5.969917113287149,1.3,11975.6,700,17.108,61706.24,5.152663749624236
2024-11-26,Meta Ads,Display,Healthcare,India,149675,3143,2.099883080006681,1.5499999999999998,4871.65,147,33.140476190476186,33184.47,6.811751665246888
2024-04-05,TikTok Ads,Shopping,Healthcare,UAE,184065,6350,3.4498682530627764,1.34,8509.0,273,31.168498168498168,39093.51,4.5943718415795045
2024-10-04,TikTok Ads,Search,EdTech,Germany,64484,2966,4.599590596116866,1.25,3707.5,227,16.33259911894273,27232.61,7.345275792312879
2024-07-28,Meta Ads,Video,EdTech,UAE,148088,4561,3.0799254497325914,1.36,6202.96,173,35.85526011560694,48056.97,7.74742542270142
2024-09-09,Google Ads,Display,SaaS,India,28068,990,3.527148353997435,1.01,999.9,28,35.71071428571428,5661.1,5.661666166616662
2024-03-23,TikTok Ads,Search,Healthcare,USA,131385,6910,5.259352285268486,0.34,2349.4,206,11.404854368932039,6729.96,2.864544138929088
2024-05-16,TikTok Ads,Search,EdTech,UAE,77882,3029,3.8892170206209395,0.47000000000000003,1423.63,228,6.2439912280701755,44433.62,31.211494559681938
2024-09-10,TikTok Ads,Shopping,Healthcare,UAE,90066,6025,6.6895387826704855,1.77,10664.25,417,25.573741007194243,40275.46,3.776680029069086
2024-07-25,Meta Ads,Shopping,E-commerce,India,186775,2409,1.2897871770847276,0.6900000000000001,1662.21,107,15.534672897196263,10079.71,6.064041246292586
2024-04-15,Google Ads,Video,Fintech,India,57328,2161,3.769536701088473,1.53,3306.33,99,33.39727272727273,17903.97,5.415058388001198
2024-02-22,Google Ads,Video,SaaS,India,87570,3415,3.8997373529747628,2.57,8776.55,236,37.188771186440675,46705.85,5.321663979581954
2024-06-18,Meta Ads,Video,SaaS,UAE,54864,1876,3.4193642461358995,1.52,2851.52,121,23.566280991735535,23640.39,8.290452109751993
2024-11-04,Google Ads,Display,SaaS,Australia,91861,2535,2.759604184583229,1.24,3143.4,137,22.944525547445256,8299.82,2.64039574982503
2024-06-04,Meta Ads,Search,E-commerce,Australia,16920,389,2.2990543735224587,1.23,478.47,15,31.898000000000003,3222.58,6.735176709093569
2024-08-16,Meta Ads,Shopping,Healthcare,India,117421,3428,2.919409645634086,0.61,2091.08,99,21.122020202020202,25079.21,11.993424450523175
2024-06-29,Google Ads,Display,EdTech,UK,146332,7184,4.909384140174398,2.8000000000000003,20115.2,366,54.95956284153006,40775.67,2.0271073615972
2024-01-11,Meta Ads,Shopping,SaaS,USA,144993,2783,1.9194030056623421,1.47,4091.01,120,34.091750000000005,10562.14,2.5817927602230255
2024-07-28,Google Ads,Display,Fintech,Canada,35702,999,2.7981625679233657,1.58,1578.42,15,105.22800000000001,2820.45,1.786881818527388
2024-09-01,Google Ads,Shopping,Healthcare,Germany,184976,6270,3.3896289248334917,2.66,16678.2,412,40.48106796116505,40433.91,2.4243569449940643
2024-06-10,Google Ads,Search,E-commerce,UAE,119235,5258,4.4097790078416566,1.1,5783.8,141,41.01985815602837,24150.02,4.175459040769044
2024-08-14,Google Ads,Shopping,EdTech,India,127211,3968,3.1192271108630543,2.63,10435.84,194,53.79298969072165,37337.18,3.577783867901386
2024-12-16,TikTok Ads,Video,Fintech,USA,27584,1561,5.659077726218097,0.94,1467.34,93,15.777849462365591,19425.98,13.238908501097225
2024-05-25,Google Ads,Shopping,SaaS,Germany,194928,9161,4.699683985881967,1.8800000000000001,17222.68,571,30.16231173380035,17839.23,1.0357987258661254
2024-10-26,Google Ads,Search,E-commerce,Australia,90349,5420,5.998959590034201,3.02,16368.4,105,155.8895238095238,16913.07,1.0332757019623175
2024-07-08,TikTok Ads,Video,EdTech,Germany,170011,10149,5.969613730876238,0.5499999999999999,5581.95,110,50.745,29617.76,5.305988050770788
2024-08-06,Google Ads,Display,Healthcare,USA,54158,3374,6.229919864101333,0.81,2732.94,55,49.68981818181818,5839.17,2.1365891677094995
2024-01-02,Meta Ads,Display,SaaS,UK,143485,3945,2.749416315294282,0.71,2800.95,187,14.978342245989303,30765.32,10.983887609561043
2024-02-18,Google Ads,Video,Fintech,Canada,165470,4136,2.4995467456336495,0.82,3391.52,56,60.56285714285714,12113.24,3.5716257017502477
2024-05-11,Meta Ads,Search,EdTech,USA,112596,2668,2.369533553589825,1.2,3201.6,39,82.09230769230768,10899.61,3.4044259120439784
2024-07-03,Google Ads,Video,EdTech,Canada,82604,5146,6.229722531596533,2.88,14820.48,75,197.6064,11977.45,0.8081688312389343
2024-06-25,Google Ads,Display,Healthcare,UAE,162454,4337,2.6696788013837764,1.57,6809.09,329,20.696322188449848,13568.06,1.992639251353705
2024-10-20,TikTok Ads,Shopping,E-commerce,UK,143667,6852,4.769362484077763,1.1300000000000001,7742.76,142,54.52647887323944,19589.64,2.530059048711312
2024-02-16,Google Ads,Video,Healthcare,Australia,83702,3900,4.659386872476166,2.18,8502.0,60,141.7,11812.78,1.3894119030816279
2024-02-12,TikTok Ads,Video,Fintech,USA,41497,3299,7.9499722871532885,0.65,2144.35,112,19.145982142857143,6822.75,3.1817333924032924
2024-05-26,Google Ads,Search,Fintech,UAE,88442,2485,2.809751023269487,2.8899999999999997,7181.65,69,104.08188405797101,12989.18,1.8086623547513456
2024-02-23,Google Ads,Shopping,SaaS,UAE,143723,4254,2.9598602868016948,1.1400000000000001,4849.56,281,17.258220640569398,41783.61,8.615958973597603
2024-10-15,Meta Ads,Search,SaaS,UK,30392,1325,4.35969992103185,1.31,1735.75,101,17.185643564356436,3539.63,2.039251044217197
2024-05-10,Google Ads,Video,E-commerce,India,94412,4786,5.069270855399737,1.2899999999999998,6173.94,343,17.999825072886296,93767.6,15.18764354690846
2024-05-21,Google Ads,Video,EdTech,UK,56305,1644,2.9198117396323595,1.65,2712.6,126,21.52857142857143,24269.48,8.94694389146944
2024-09-29,TikTok Ads,Display,SaaS,Germany,142456,9943,6.979698994777335,0.9099999999999999,9048.13,266,34.01552631578947,72736.17,8.038806913693769
